id,title,company,location,job_description,skills,role
248,AI Product Manager (Lead),TechCorp,New York,Join us as a AI Product Manager and work on cutting-edge technology.,"Stakeholder Management, Data Science, LLM, Roadmapping, User Research, Strategy, Machine Learning, Product Management, AI Product, Analytics",AI Product Manager
327,Systems Administrator (Lead),SysTech,Boston,Systems Administrator position with growth opportunities.,"PowerShell, Linux, Windows Server, DNS, DHCP, Active Directory, Security, VMware, Bash",Systems Administrator
551,Interaction Designer (Lead),MegaSoft,Miami,We need an experienced Interaction Designer for exciting projects.,"Animation, Figma, After Effects, Micro-interactions, User Flows, Interaction Design, UX, Prototyping, Design Systems",Interaction Designer
98,iOS Developer (Junior),AppMasters,Los Angeles,iOS Developer position with growth opportunities.,"REST API, Firebase, Swift, Xcode, Objective-C, Core Data, CocoaPods, iOS",iOS Developer
86,Mobile Developer (Principal),NetPro,Singapore,Mobile Developer position with growth opportunities.,"REST API, Flutter, Firebase, Objective-C, Kotlin, Java, Git, Android, iOS",Mobile Developer
109,Android Developer (Mid-level),DataDriven,Chicago,We need an experienced Android Developer for exciting projects.,"REST API, Android Studio, MVVM, Firebase, Java, Kotlin, Android, Team Work",Android Developer
545,Visual Designer (Mid-level),NetPro,Seattle,Looking for a skilled Visual Designer to join our team.,"Branding, Illustration, Motion Graphics, UI Design, Visual Design, Figma, Typography, Team Work, Design Systems",Visual Designer
263,Big Data Engineer (Mid-level),DigitalEdge,Denver,Join us as a Big Data Engineer and work on cutting-edge technology.,"Leadership, Hive, Hadoop, Apache Spark, SQL, AWS EMR, Python, ETL",Big Data Engineer
54,Junior Developer (Lead),DataDriven,Boston,Junior Developer position with growth opportunities.,"Learning, Problem Solving, SQL, JavaScript, Node.js, HTML/CSS, React, Python, Team Work",Junior Developer
222,LLM Engineer (Lead),GlobalTech,Miami,Join us as a LLM Engineer and work on cutting-edge technology.,"RAG, NLP, Transformers, Hugging Face, Fine-tuning, Python, Vector Database",LLM Engineer
633,Business Analyst (Mid-level),SmartSolutions,Los Angeles,Looking for a skilled Business Analyst to join our team.,"Stakeholder Management, Excel, SQL, Process Mapping, Data Analysis, Business Analysis, Requirements Gathering",Business Analyst
662,Operations Analyst (Principal),AIVentures,Miami,Join us as a Operations Analyst and work on cutting-edge technology.,"Automation, Process Improvement, KPIs, Reporting, SQL, Operations",Operations Analyst
16,Frontend Developer (Junior),FutureSoft,Singapore,Looking for a skilled Frontend Developer to join our team.,"CSS, Angular, Agile, Webpack, Redux, Git, Figma, React, Team Work, TypeScript, Vue.js",Frontend Developer
180,Machine Learning Engineer (Lead),DevHub,Berlin,We need an experienced Machine Learning Engineer for exciting projects.,"Kubernetes, TensorFlow, AWS SageMaker, Docker, MLOps, PyTorch, Feature Engineering, Model Deployment, Python",Machine Learning Engineer
324,Systems Administrator (Junior),SmartSolutions,Los Angeles,Looking for a skilled Systems Administrator to join our team.,"Networking, Linux, Windows Server, Problem Solving, DNS, DHCP, Active Directory, Security, VMware",Systems Administrator
866,Growth Engineer (Junior),GlobalTech,San Francisco,Join us as a Growth Engineer and work on cutting-edge technology.,"A/B Testing, Experimentation, Marketing Automation, Growth, SQL, JavaScript, Python, Analytics",Growth Engineer
100,iOS Developer (Junior),InnovateTech,Seattle,Join us as a iOS Developer and work on cutting-edge technology.,"REST API, Leadership, Firebase, SwiftUI, Xcode, Swift, Objective-C, Core Data, UIKit, iOS",iOS Developer
965,Desktop Support Engineer (Principal),MegaSoft,Remote,Join us as a Desktop Support Engineer and work on cutting-edge technology.,"Networking, Leadership, Troubleshooting, Windows, Active Directory, Desktop Support, Remote Support",Desktop Support Engineer
589,Project Manager (Principal),InnovateTech,New York,Project Manager position with growth opportunities.,"Risk Management, Stakeholder Management, Jira, MS Project, PMP, Agile, Resource Planning, Project Management, Budget Management, Scrum",Project Manager
268,Big Data Engineer (Mid-level),CloudFirst,Remote,Looking for a skilled Big Data Engineer to join our team.,"Scala, Hadoop, SQL, AWS EMR, Kafka, Python, ETL, Data Lake",Big Data Engineer
436,Database Developer (Mid-level),FutureSoft,London,Database Developer position with growth opportunities.,"Performance Tuning, PL/SQL, PostgreSQL, Query Optimization, SQL, Data Modeling, ETL, T-SQL",Database Developer
176,Machine Learning Engineer (Mid-level),DevHub,Singapore,We need an experienced Machine Learning Engineer for exciting projects.,"Kubernetes, TensorFlow, Communication, AWS SageMaker, Docker, MLOps, PyTorch, Feature Engineering, Machine Learning, Model Deployment, Python, Team Work",Machine Learning Engineer
75,API Developer (Junior),GlobalTech,Berlin,Join us as a API Developer and work on cutting-edge technology.,"REST API, API Design, Swagger, FastAPI, Postman, Node.js, GraphQL",API Developer
432,Database Developer (Mid-level),CloudNine,Singapore,Join us as a Database Developer and work on cutting-edge technology.,"Performance Tuning, PL/SQL, PostgreSQL, Database Design, Query Optimization, Stored Procedures, Data Modeling, ETL, T-SQL",Database Developer
676,Technical Writer (Mid-level),DigitalEdge,Bangalore,Looking for a skilled Technical Writer to join our team.,"DITA, Documentation, ReadTheDocs, Developer Experience, API Documentation, Content Strategy",Technical Writer
45,Senior Software Engineer (Senior),CodeFactory,New York,We need an experienced Senior Software Engineer for exciting projects.,"Architecture, Kubernetes, Mentoring, Leadership, Agile, System Design, Java, Microservices, Python, Code Review",Senior Software Engineer
672,Technical Writer (Junior),NetPro,Remote,Technical Writer position with growth opportunities.,"DITA, Documentation, ReadTheDocs, Developer Experience, Technical Writing, Confluence, API Documentation, Git, Content Strategy, Markdown",Technical Writer
691,Customer Success Engineer (Principal),CloudFirst,Denver,We need an experienced Customer Success Engineer for exciting projects.,"Leadership, Relationship Management, Customer Success, Product Knowledge, Technical Support, SQL, Onboarding, Team Work, Training",Customer Success Engineer
462,SDET (Junior),StartupX,New York,SDET position with growth opportunities.,"Performance Testing, REST API Testing, Docker, Java, CI/CD, Selenium, Test Frameworks, Python",SDET
129,Flutter Developer (Junior),DataDriven,London,We need an experienced Flutter Developer for exciting projects.,"REST API, UI/UX, Dart, Flutter, Firebase, Mobile, Android, State Management, iOS",Flutter Developer
459,QA Engineer (Senior),MegaSoft,Los Angeles,Join us as a QA Engineer and work on cutting-edge technology.,"Testing, Automation, Bug Tracking, Leadership, API Testing, JUnit, Git, Selenium, Python, Team Work",QA Engineer
97,iOS Developer (Senior),FutureSoft,Bangalore,Looking for a skilled iOS Developer to join our team.,"REST API, Communication, Agile, CocoaPods, Firebase, SwiftUI, Xcode, Swift, Objective-C, Core Data, UIKit, iOS",iOS Developer
822,CTO (Senior),TechCorp,Austin,Join us as a CTO and work on cutting-edge technology.,"Architecture, Technology Strategy, Digital Transformation, Innovation, Team Building, Vendor Management, Budget Management, Security",CTO
611,Program Manager (Lead),WebWorks,Austin,Join us as a Program Manager and work on cutting-edge technology.,"Agile, Resource Planning, Budget, Program Management, Portfolio, Reporting, Strategy",Program Manager
181,NLP Engineer (Senior),CodeFactory,Denver,Looking for a skilled NLP Engineer to join our team.,"Text Classification, NLP, Transformers, NLTK, GPT, SpaCy, Python",NLP Engineer
48,Senior Software Engineer (Principal),InnovateTech,Austin,We need an experienced Senior Software Engineer for exciting projects.,"Architecture, Kubernetes, Leadership, Agile, Cloud, System Design, Java, Code Review",Senior Software Engineer
183,NLP Engineer (Mid-level),StartupX,New York,Looking for a skilled NLP Engineer to join our team.,"Transformers, NLTK, BERT, SpaCy, GPT, Text Classification, Communication, Deep Learning",NLP Engineer
830,CTO (Senior),StartupX,Boston,CTO position with growth opportunities.,"Architecture, Leadership, Technology Strategy, Digital Transformation, Innovation, Team Building, Vendor Management, Budget Management, Security, Communication, Team Work",CTO
143,Data Scientist (Mid-level),SmartSolutions,Singapore,We need an experienced Data Scientist for exciting projects.,"Power BI, NumPy, Pandas, Excel, SQL, Machine Learning, Tableau",Data Scientist
315,Platform Engineer (Junior),FutureSoft,Singapore,Join us as a Platform Engineer and work on cutting-edge technology.,"Kubernetes, ArgoCD, Service Mesh, Helm, Docker, Cloud, GitOps, CI/CD, Infrastructure as Code, Terraform",Platform Engineer
598,Scrum Master (Principal),StartupX,Berlin,We need an experienced Scrum Master for exciting projects.,"Kanban, Jira, Retrospectives, Agile, SAFe, Facilitation, Impediment Removal, Team Coaching",Scrum Master
641,Business Intelligence Analyst (Principal),MegaSoft,Berlin,Join us as a Business Intelligence Analyst and work on cutting-edge technology.,"Power BI, Data Visualization, Agile, Excel, KPIs, SQL, Reporting, Dashboards, Tableau, Data Warehousing",Business Intelligence Analyst
546,Visual Designer (Junior),CloudNine,Boston,Join us as a Visual Designer and work on cutting-edge technology.,"Branding, Illustration, Adobe Creative Suite, Motion Graphics, UI Design, Visual Design, Figma, Typography",Visual Designer
815,Engineering Manager (Senior),FutureSoft,Los Angeles,Engineering Manager position with growth opportunities.,"People Management, Project Planning, Stakeholder Management, Performance Reviews, Career Development, Technical Background, Team Leadership",Engineering Manager
239,Generative AI Engineer (Senior),GlobalTech,Berlin,We need an experienced Generative AI Engineer for exciting projects.,"Stable Diffusion, LLM, Generative AI, PyTorch, Image Generation, Text Generation, Fine-tuning, Python, Deep Learning",Generative AI Engineer
877,Marketing Technologist (Junior),DataDriven,Denver,Looking for a skilled Marketing Technologist to join our team.,"Data, Automation, Integration, SQL, Reporting, Marketing Technology, Marketing Platforms",Marketing Technologist
775,AR/VR Developer (Lead),NextGen,Singapore,Looking for a skilled AR/VR Developer to join our team.,"3D Modeling, 3D Development, Agile, Oculus, ARKit, ARCore, Unreal Engine, VR, Unity",AR/VR Developer
859,Director of Engineering (Lead),StartupX,Singapore,Director of Engineering position with growth opportunities.,"Hiring, Stakeholder Management, Agile, Team Building, Budget, Cross-functional, OKRs, Strategy, Process",Director of Engineering
487,QA Lead (Senior),SysTech,Los Angeles,Looking for a skilled QA Lead to join our team.,"Testing, Test Planning, Agile, Problem Solving, Quality, Strategy, Test Management, Reporting, Team Work",QA Lead
419,Penetration Tester (Junior),DigitalEdge,Chicago,Looking for a skilled Penetration Tester to join our team.,"Web Security, Network Security, Burp Suite, Vulnerability, Ethical Hacking, Reporting, Security, Metasploit, Kali Linux",Penetration Tester
173,Machine Learning Engineer (Mid-level),DataDriven,Miami,Looking for a skilled Machine Learning Engineer to join our team.,"Kubernetes, TensorFlow, AWS SageMaker, Docker, PyTorch, Feature Engineering, Python",Machine Learning Engineer
770,Blockchain Developer (Mid-level),NetPro,San Francisco,We need an experienced Blockchain Developer for exciting projects.,"Solidity, Truffle, Smart Contracts, NFT, JavaScript, Blockchain, Cryptography",Blockchain Developer
627,Product Owner (Lead),AIVentures,London,Join us as a Product Owner and work on cutting-edge technology.,"User Stories, Stakeholder Management, Jira, Agile, Roadmapping, Scrum, Product Ownership, Analytics",Product Owner
728,Enterprise Architect (Junior),WebWorks,Remote,We need an experienced Enterprise Architect for exciting projects.,"Digital Transformation, Enterprise Architecture, Cloud, Integration, Governance, Strategy, Solution Design, Business Analysis",Enterprise Architect
92,iOS Developer (Junior),FutureSoft,London,Join us as a iOS Developer and work on cutting-edge technology.,"REST API, CocoaPods, Firebase, Swift, Xcode, SwiftUI, Objective-C, Core Data, UIKit, iOS",iOS Developer
139,AI/ML Engineer (Principal),AppMasters,Singapore,We need an experienced AI/ML Engineer for exciting projects.,"TensorFlow, NLP, PyTorch, Keras, Machine Learning, Python, Deep Learning",AI/ML Engineer
389,Cybersecurity Analyst (Junior),GlobalTech,Miami,We need an experienced Cybersecurity Analyst for exciting projects.,"Incident Response, Malware Analysis, Risk Assessment, SIEM, Splunk, Wireshark, Forensics, Compliance",Cybersecurity Analyst
